country,date,movility_reduction,deaths,pop,pct,movility_in_t_minus_15
Belarus,2020-04-10,9.0,19,9475100,0.1875,2.0
Belarus,2020-04-11,4.0,23,9475100,0.21052631578947367,2.0
Belarus,2020-04-12,3.0,26,9475100,0.13043478260869557,-2.0
Belarus,2020-04-13,8.0,29,9475100,0.11538461538461542,-2.0
Belarus,2020-04-14,9.0,33,9475100,0.13793103448275867,6.0
Belarus,2020-04-15,10.0,36,9475100,0.09090909090909083,6.0
Belarus,2020-04-16,10.0,40,9475100,0.11111111111111116,7.0
Belarus,2020-04-17,10.0,42,9475100,0.050000000000000044,8.0
Belarus,2020-04-18,7.0,45,9475100,0.0714285714285714,10.0
Belarus,2020-04-19,5.0,47,9475100,0.04444444444444451,1.0
Belarus,2020-04-20,9.0,51,9475100,0.0851063829787233,3.0
Belarus,2020-04-21,8.0,55,9475100,0.07843137254901955,7.0
Belarus,2020-04-22,6.0,58,9475100,0.05454545454545445,7.0
Belarus,2020-04-23,6.0,60,9475100,0.034482758620689724,7.0
Belarus,2020-04-24,6.0,63,9475100,0.050000000000000044,7.0
Belarus,2020-04-25,-1.0,67,9475100,0.06349206349206349,9.0
Belarus,2020-04-26,0.0,72,9475100,0.07462686567164178,4.0
Belarus,2020-04-27,13.0,75,9475100,0.04166666666666674,3.0
Belarus,2020-04-28,13.0,79,9475100,0.05333333333333323,8.0
Belarus,2020-04-29,7.0,84,9475100,0.06329113924050622,9.0
Belarus,2020-04-30,6.0,89,9475100,0.059523809523809534,10.0
Belarus,2020-05-01,15.0,93,9475100,0.04494382022471921,10.0
Belarus,2020-05-02,4.0,97,9475100,0.043010752688172005,10.0
Belize,2020-02-15,-2.0,0,349728,,
Belize,2020-02-16,-2.0,0,349728,,
Belize,2020-02-17,0.0,0,349728,,
Belize,2020-02-18,0.0,0,349728,,
Belize,2020-02-19,0.0,0,349728,,
Belize,2020-02-20,3.0,0,349728,,
Belize,2020-02-21,0.0,0,349728,,
Belize,2020-02-22,0.0,0,349728,,
Belize,2020-02-23,-1.0,0,349728,,
Belize,2020-02-24,1.0,0,349728,,
Belize,2020-02-25,0.0,0,349728,,
Belize,2020-02-26,0.0,0,349728,,
Belize,2020-02-27,1.0,0,349728,,
Belize,2020-02-28,-1.0,0,349728,,
Belize,2020-02-29,-2.0,0,349728,,
Belize,2020-03-01,-1.0,0,349728,,-2.0
Belize,2020-03-02,0.0,0,349728,,-2.0
Belize,2020-03-03,0.0,0,349728,,0.0
Belize,2020-03-04,1.0,0,349728,,0.0
Belize,2020-03-05,0.0,0,349728,,0.0
Belize,2020-03-06,0.0,0,349728,,3.0
Belize,2020-03-07,-1.0,0,349728,,0.0
Belize,2020-03-08,0.0,0,349728,,0.0
Belize,2020-03-09,12.0,0,349728,,-1.0
Belize,2020-03-10,-1.0,0,349728,,1.0
Belize,2020-03-11,0.0,0,349728,,0.0
Belize,2020-03-12,0.0,0,349728,,0.0
Belize,2020-03-13,-1.0,0,349728,,1.0
Belize,2020-03-14,0.0,0,349728,,-1.0
Belize,2020-03-15,1.0,0,349728,,-2.0
Belize,2020-03-16,1.0,0,349728,,-1.0
Belize,2020-03-17,2.0,0,349728,,0.0
Belize,2020-03-18,3.0,0,349728,,0.0
Belize,2020-03-19,3.0,0,349728,,1.0
Belize,2020-03-20,3.0,0,349728,,0.0
Belize,2020-03-21,5.0,0,349728,,0.0
Belize,2020-03-22,7.0,0,349728,,-1.0
Belize,2020-03-23,11.0,0,349728,,0.0
Belize,2020-03-24,17.0,0,349728,,12.0
Belize,2020-03-25,18.0,0,349728,,-1.0
Belize,2020-03-26,20.0,0,349728,,0.0
Belize,2020-03-27,21.0,0,349728,,0.0
Belize,2020-03-28,16.0,0,349728,,-1.0
Belize,2020-03-29,13.0,0,349728,,0.0
Belize,2020-03-30,20.0,0,349728,,1.0
Belize,2020-03-31,18.0,0,349728,,1.0
Belize,2020-04-01,19.0,0,349728,,2.0
Belize,2020-04-02,26.0,0,349728,,3.0
Belize,2020-04-03,28.0,0,349728,,3.0
Belize,2020-04-04,22.0,0,349728,,3.0
Belize,2020-04-05,,0,349728,,5.0
Belize,2020-04-06,27.0,1,349728,inf,7.0
Belize,2020-04-07,28.0,1,349728,0.0,11.0
Belize,2020-04-08,28.0,1,349728,0.0,17.0
Belize,2020-04-09,27.0,1,349728,0.0,18.0
Belize,2020-04-10,,2,349728,1.0,20.0
Belize,2020-04-11,,2,349728,0.0,21.0
Belize,2020-04-12,,2,349728,0.0,16.0
Belize,2020-04-13,,2,349728,0.0,13.0
Belize,2020-04-14,28.0,2,349728,0.0,20.0
Belize,2020-04-15,28.0,2,349728,0.0,18.0
Belize,2020-04-16,28.0,2,349728,0.0,19.0
Belize,2020-04-17,30.0,2,349728,0.0,26.0
Belize,2020-04-18,21.0,2,349728,0.0,28.0
Belize,2020-04-19,,2,349728,0.0,22.0
Belize,2020-04-20,26.0,2,349728,0.0,
Belize,2020-04-21,26.0,2,349728,0.0,27.0
Belize,2020-04-22,27.0,2,349728,0.0,28.0
Belize,2020-04-23,26.0,2,349728,0.0,28.0
Belize,2020-04-24,28.0,2,349728,0.0,27.0
Belize,2020-04-25,20.0,2,349728,0.0,
Belize,2020-04-26,,2,349728,0.0,
Belize,2020-04-27,23.0,2,349728,0.0,
Belize,2020-04-28,18.0,2,349728,0.0,
Belize,2020-04-29,23.0,2,349728,0.0,28.0
Belize,2020-04-30,20.0,2,349728,0.0,28.0
Belize,2020-05-01,31.0,2,349728,0.0,28.0
Belize,2020-05-02,17.0,2,349728,0.0,30.0
Canada,2020-02-15,0.0,0,35540419,,
Canada,2020-02-16,-2.0,0,35540419,,
Canada,2020-02-17,11.0,0,35540419,,
Canada,2020-02-18,1.0,0,35540419,,
Canada,2020-02-19,0.0,0,35540419,,
Canada,2020-02-20,0.0,0,35540419,,
Canada,2020-02-21,1.0,0,35540419,,
Canada,2020-02-22,-1.0,0,35540419,,
Canada,2020-02-23,-1.0,0,35540419,,
Canada,2020-02-24,0.0,0,35540419,,
Canada,2020-02-25,0.0,0,35540419,,
Canada,2020-02-26,1.0,0,35540419,,
Canada,2020-02-27,4.0,0,35540419,,
Canada,2020-02-28,1.0,0,35540419,,
Canada,2020-02-29,0.0,0,35540419,,
Canada,2020-03-01,-1.0,0,35540419,,0.0
Canada,2020-03-02,1.0,0,35540419,,-2.0
Canada,2020-03-03,0.0,0,35540419,,11.0
Canada,2020-03-04,1.0,0,35540419,,1.0
Canada,2020-03-05,1.0,0,35540419,,0.0
Canada,2020-03-06,1.0,0,35540419,,0.0
Canada,2020-03-07,0.0,0,35540419,,1.0
Canada,2020-03-08,0.0,0,35540419,,-1.0
Canada,2020-03-09,1.0,1,35540419,inf,-1.0
Canada,2020-03-10,1.0,1,35540419,0.0,0.0
Canada,2020-03-11,1.0,1,35540419,0.0,0.0
Canada,2020-03-12,1.0,1,35540419,0.0,1.0
Canada,2020-03-13,5.0,1,35540419,0.0,4.0
Canada,2020-03-14,5.0,1,35540419,0.0,1.0
Canada,2020-03-15,4.0,1,35540419,0.0,0.0
Canada,2020-03-16,10.0,4,35540419,3.0,-1.0
Canada,2020-03-17,14.0,5,35540419,0.25,1.0
Canada,2020-03-18,16.0,8,35540419,0.6000000000000001,0.0
Canada,2020-03-19,17.0,9,35540419,0.125,1.0
Canada,2020-03-20,20.0,12,35540419,0.33333333333333326,1.0
Canada,2020-03-21,13.0,19,35540419,0.5833333333333333,1.0
Canada,2020-03-22,11.0,21,35540419,0.10526315789473695,0.0
Canada,2020-03-23,20.0,25,35540419,0.19047619047619047,0.0
Canada,2020-03-24,22.0,26,35540419,0.040000000000000036,1.0
Canada,2020-03-25,23.0,30,35540419,0.15384615384615374,1.0
Canada,2020-03-26,25.0,38,35540419,0.2666666666666666,1.0
Canada,2020-03-27,26.0,54,35540419,0.42105263157894735,1.0
Canada,2020-03-28,17.0,61,35540419,0.12962962962962954,5.0
Canada,2020-03-29,14.0,64,35540419,0.049180327868852514,5.0
Canada,2020-03-30,23.0,80,35540419,0.25,4.0
Canada,2020-03-31,23.0,101,35540419,0.26249999999999996,10.0
Canada,2020-04-01,24.0,109,35540419,0.07920792079207928,14.0
Canada,2020-04-02,25.0,139,35540419,0.27522935779816504,16.0
Canada,2020-04-03,27.0,179,35540419,0.28776978417266186,17.0
Canada,2020-04-04,17.0,218,35540419,0.21787709497206698,20.0
Canada,2020-04-05,14.0,259,35540419,0.18807339449541294,13.0
Canada,2020-04-06,23.0,339,35540419,0.30888030888030893,11.0
Canada,2020-04-07,24.0,375,35540419,0.10619469026548667,20.0
Canada,2020-04-08,24.0,407,35540419,0.08533333333333326,22.0
Canada,2020-04-09,24.0,503,35540419,0.23587223587223582,23.0
Canada,2020-04-10,33.0,557,35540419,0.10735586481113324,25.0
Canada,2020-04-11,17.0,654,35540419,0.17414721723518856,26.0
Canada,2020-04-12,14.0,714,35540419,0.09174311926605494,17.0
Canada,2020-04-13,26.0,781,35540419,0.09383753501400571,14.0
Canada,2020-04-14,24.0,901,35540419,0.15364916773367487,23.0
Canada,2020-04-15,24.0,1008,35540419,0.11875693673695897,23.0
Canada,2020-04-16,25.0,1259,35540419,0.2490079365079365,24.0
Canada,2020-04-17,27.0,1356,35540419,0.07704527402700556,25.0
Canada,2020-04-18,16.0,1401,35540419,0.0331858407079646,27.0
Canada,2020-04-19,14.0,1565,35540419,0.11705924339757323,17.0
Canada,2020-04-20,22.0,1727,35540419,0.10351437699680521,14.0
Canada,2020-04-21,23.0,1910,35540419,0.1059640995946729,23.0
Canada,2020-04-22,24.0,2078,35540419,0.08795811518324603,24.0
Canada,2020-04-23,24.0,2241,35540419,0.07844080846968238,24.0
Canada,2020-04-24,25.0,2402,35540419,0.07184292726461394,24.0
Canada,2020-04-25,14.0,2571,35540419,0.07035803497085769,33.0
Canada,2020-04-26,13.0,2687,35540419,0.045118630882925004,17.0
Canada,2020-04-27,21.0,2841,35540419,0.05731298846296995,14.0
Canada,2020-04-28,16.0,2983,35540419,0.04998240056318193,26.0
Canada,2020-04-29,22.0,3155,35540419,0.057660073751257146,24.0
Canada,2020-04-30,23.0,3310,35540419,0.04912836767036444,24.0
Canada,2020-05-01,23.0,3537,35540419,0.06858006042296072,25.0
Canada,2020-05-02,14.0,3684,35540419,0.04156064461407971,27.0
Switzerland,2020-02-15,-1.0,0,8183800,,
Switzerland,2020-02-16,-1.0,0,8183800,,
Switzerland,2020-02-17,1.0,0,8183800,,
Switzerland,2020-02-18,1.0,0,8183800,,
Switzerland,2020-02-19,1.0,0,8183800,,
Switzerland,2020-02-20,0.0,0,8183800,,
Switzerland,2020-02-21,1.0,0,8183800,,
Switzerland,2020-02-22,-2.0,0,8183800,,
Switzerland,2020-02-23,-1.0,0,8183800,,
Switzerland,2020-02-24,0.0,0,8183800,,
Switzerland,2020-02-25,1.0,0,8183800,,
Switzerland,2020-02-26,2.0,0,8183800,,
Switzerland,2020-02-27,2.0,0,8183800,,
Switzerland,2020-02-28,2.0,0,8183800,,
Switzerland,2020-02-29,2.0,0,8183800,,
Switzerland,2020-03-01,1.0,0,8183800,,-1.0
Switzerland,2020-03-02,3.0,0,8183800,,-1.0
Switzerland,2020-03-03,2.0,0,8183800,,1.0
Switzerland,2020-03-04,1.0,0,8183800,,1.0
Switzerland,2020-03-05,3.0,1,8183800,inf,1.0
Switzerland,2020-03-06,3.0,1,8183800,0.0,0.0
Switzerland,2020-03-07,3.0,1,8183800,0.0,1.0
Switzerland,2020-03-08,0.0,2,8183800,1.0,-2.0
Switzerland,2020-03-09,3.0,2,8183800,0.0,-1.0
Switzerland,2020-03-10,4.0,3,8183800,0.5,0.0
Switzerland,2020-03-11,3.0,4,8183800,0.33333333333333326,1.0
Switzerland,2020-03-12,4.0,4,8183800,0.0,2.0
Switzerland,2020-03-13,5.0,11,8183800,1.75,2.0
Switzerland,2020-03-14,8.0,13,8183800,0.18181818181818188,2.0
Switzerland,2020-03-15,5.0,14,8183800,0.07692307692307687,2.0
Switzerland,2020-03-16,10.0,14,8183800,0.0,1.0
Switzerland,2020-03-17,17.0,27,8183800,0.9285714285714286,3.0
Switzerland,2020-03-18,18.0,28,8183800,0.03703703703703698,2.0
Switzerland,2020-03-19,21.0,41,8183800,0.4642857142857142,1.0
Switzerland,2020-03-20,24.0,54,8183800,0.3170731707317074,3.0
Switzerland,2020-03-21,19.0,75,8183800,0.38888888888888884,3.0
Switzerland,2020-03-22,15.0,98,8183800,0.30666666666666664,3.0
Switzerland,2020-03-23,22.0,120,8183800,0.22448979591836737,0.0
Switzerland,2020-03-24,24.0,122,8183800,0.016666666666666607,3.0
Switzerland,2020-03-25,23.0,153,8183800,0.25409836065573765,4.0
Switzerland,2020-03-26,24.0,191,8183800,0.24836601307189543,3.0
Switzerland,2020-03-27,26.0,231,8183800,0.2094240837696335,4.0
Switzerland,2020-03-28,17.0,264,8183800,0.1428571428571428,5.0
Switzerland,2020-03-29,15.0,300,8183800,0.13636363636363646,8.0
Switzerland,2020-03-30,23.0,359,8183800,0.19666666666666677,5.0
Switzerland,2020-03-31,23.0,433,8183800,0.20612813370473537,10.0
Switzerland,2020-04-01,22.0,488,8183800,0.12702078521939963,17.0
Switzerland,2020-04-02,23.0,536,8183800,0.09836065573770503,18.0
Switzerland,2020-04-03,25.0,591,8183800,0.10261194029850751,21.0
Switzerland,2020-04-04,17.0,666,8183800,0.12690355329949243,24.0
Switzerland,2020-04-05,12.0,715,8183800,0.07357357357357364,19.0
Switzerland,2020-04-06,21.0,765,8183800,0.06993006993007,15.0
Switzerland,2020-04-07,21.0,821,8183800,0.07320261437908493,22.0
Switzerland,2020-04-08,20.0,895,8183800,0.09013398294762487,24.0
Switzerland,2020-04-09,21.0,948,8183800,0.05921787709497206,23.0
Switzerland,2020-04-10,34.0,1002,8183800,0.05696202531645578,24.0
Switzerland,2020-04-11,15.0,1036,8183800,0.03393213572854292,26.0
Switzerland,2020-04-12,11.0,1106,8183800,0.06756756756756754,17.0
Switzerland,2020-04-13,30.0,1138,8183800,0.02893309222423146,15.0
Switzerland,2020-04-14,21.0,1174,8183800,0.03163444639718804,23.0
Switzerland,2020-04-15,20.0,1239,8183800,0.055366269165247006,23.0
Switzerland,2020-04-16,21.0,1281,8183800,0.03389830508474567,22.0
Switzerland,2020-04-17,22.0,1327,8183800,0.03590944574551136,23.0
Switzerland,2020-04-18,15.0,1368,8183800,0.030896759608138646,25.0
Switzerland,2020-04-19,11.0,1393,8183800,0.018274853801169666,17.0
Switzerland,2020-04-20,20.0,1429,8183800,0.025843503230437825,12.0
Switzerland,2020-04-21,20.0,1478,8183800,0.0342897130860742,21.0
Switzerland,2020-04-22,19.0,1509,8183800,0.020974289580514283,21.0
Switzerland,2020-04-23,19.0,1549,8183800,0.026507620941020438,20.0
Switzerland,2020-04-24,21.0,1589,8183800,0.0258231116849581,21.0
Switzerland,2020-04-25,14.0,1599,8183800,0.006293266205160464,34.0
Switzerland,2020-04-26,11.0,1610,8183800,0.0068792995622264375,15.0
Switzerland,2020-04-27,16.0,1665,8183800,0.03416149068322971,11.0
Switzerland,2020-04-28,18.0,1699,8183800,0.02042042042042036,30.0
Switzerland,2020-04-29,18.0,1716,8183800,0.010005885815185467,21.0
Switzerland,2020-04-30,19.0,1737,8183800,0.012237762237762295,20.0
Switzerland,2020-05-01,27.0,1754,8183800,0.00978698906160047,21.0
Switzerland,2020-05-02,15.0,1762,8183800,0.004561003420752607,22.0
Chile,2020-02-15,0.0,0,17819054,,
Chile,2020-02-16,0.0,0,17819054,,
Chile,2020-02-17,1.0,0,17819054,,
Chile,2020-02-18,1.0,0,17819054,,
Chile,2020-02-19,1.0,0,17819054,,
Chile,2020-02-20,1.0,0,17819054,,
Chile,2020-02-21,2.0,0,17819054,,
Chile,2020-02-22,0.0,0,17819054,,
Chile,2020-02-23,1.0,0,17819054,,
Chile,2020-02-24,2.0,0,17819054,,
Chile,2020-02-25,1.0,0,17819054,,
Chile,2020-02-26,2.0,0,17819054,,
Chile,2020-02-27,2.0,0,17819054,,
Chile,2020-02-28,1.0,0,17819054,,
Chile,2020-02-29,0.0,0,17819054,,
Chile,2020-03-01,2.0,0,17819054,,0.0
Chile,2020-03-02,0.0,0,17819054,,0.0
Chile,2020-03-03,0.0,0,17819054,,1.0
Chile,2020-03-04,0.0,0,17819054,,1.0
Chile,2020-03-05,0.0,0,17819054,,1.0
Chile,2020-03-06,0.0,0,17819054,,1.0
Chile,2020-03-07,3.0,0,17819054,,2.0
Chile,2020-03-08,5.0,0,17819054,,0.0
Chile,2020-03-09,0.0,0,17819054,,1.0
Chile,2020-03-10,-2.0,0,17819054,,2.0
Chile,2020-03-11,0.0,0,17819054,,1.0
Chile,2020-03-12,-1.0,0,17819054,,2.0
Chile,2020-03-13,-1.0,0,17819054,,2.0
Chile,2020-03-14,3.0,0,17819054,,1.0
Chile,2020-03-15,6.0,0,17819054,,0.0
Chile,2020-03-16,7.0,0,17819054,,2.0
Chile,2020-03-17,11.0,0,17819054,,0.0
Chile,2020-03-18,14.0,0,17819054,,0.0
Chile,2020-03-19,19.0,0,17819054,,0.0
Chile,2020-03-20,23.0,0,17819054,,0.0
Chile,2020-03-21,22.0,0,17819054,,0.0
Chile,2020-03-22,22.0,1,17819054,inf,3.0
Chile,2020-03-23,24.0,2,17819054,1.0,5.0
Chile,2020-03-24,25.0,2,17819054,0.0,0.0
Chile,2020-03-25,26.0,3,17819054,0.5,-2.0
Chile,2020-03-26,25.0,4,17819054,0.33333333333333326,0.0
Chile,2020-03-27,31.0,5,17819054,0.25,-1.0
Chile,2020-03-28,25.0,6,17819054,0.19999999999999996,-1.0
Chile,2020-03-29,24.0,7,17819054,0.16666666666666674,3.0
Chile,2020-03-30,26.0,8,17819054,0.1428571428571428,6.0
Chile,2020-03-31,25.0,12,17819054,0.5,7.0
Chile,2020-04-01,26.0,16,17819054,0.33333333333333326,11.0
Chile,2020-04-02,27.0,18,17819054,0.125,14.0
Chile,2020-04-03,29.0,22,17819054,0.22222222222222232,19.0
Chile,2020-04-04,23.0,27,17819054,0.2272727272727273,23.0
Chile,2020-04-05,20.0,34,17819054,0.2592592592592593,22.0
Chile,2020-04-06,24.0,37,17819054,0.08823529411764697,22.0
Chile,2020-04-07,23.0,43,17819054,0.16216216216216206,24.0
Chile,2020-04-08,24.0,48,17819054,0.11627906976744184,25.0
Chile,2020-04-09,23.0,57,17819054,0.1875,26.0
Chile,2020-04-10,38.0,65,17819054,0.14035087719298245,25.0
Chile,2020-04-11,26.0,73,17819054,0.12307692307692308,31.0
Chile,2020-04-12,21.0,80,17819054,0.09589041095890405,25.0
Chile,2020-04-13,24.0,82,17819054,0.02499999999999991,24.0
Chile,2020-04-14,23.0,92,17819054,0.12195121951219523,26.0
Chile,2020-04-15,24.0,94,17819054,0.021739130434782705,25.0
Chile,2020-04-16,25.0,105,17819054,0.11702127659574457,26.0
Chile,2020-04-17,28.0,116,17819054,0.10476190476190483,27.0
Chile,2020-04-18,21.0,126,17819054,0.0862068965517242,29.0
Chile,2020-04-19,20.0,133,17819054,0.05555555555555558,23.0
Chile,2020-04-20,22.0,139,17819054,0.04511278195488733,20.0
Chile,2020-04-21,22.0,147,17819054,0.05755395683453246,24.0
Chile,2020-04-22,22.0,160,17819054,0.08843537414965996,23.0
Chile,2020-04-23,24.0,168,17819054,0.050000000000000044,24.0
Chile,2020-04-24,26.0,174,17819054,0.03571428571428581,23.0
Chile,2020-04-25,21.0,181,17819054,0.04022988505747116,38.0
Chile,2020-04-26,19.0,189,17819054,0.04419889502762442,26.0
Chile,2020-04-27,23.0,198,17819054,0.04761904761904767,21.0
Chile,2020-04-28,16.0,207,17819054,0.045454545454545414,24.0
Chile,2020-04-29,22.0,216,17819054,0.04347826086956519,23.0
Chile,2020-04-30,19.0,227,17819054,0.05092592592592582,24.0
Chile,2020-05-01,36.0,234,17819054,0.03083700440528636,25.0
Chile,2020-05-02,20.0,247,17819054,0.05555555555555558,28.0
Cameroon,2020-02-15,1.0,0,20386799,,
Cameroon,2020-02-16,0.0,0,20386799,,
Cameroon,2020-02-17,1.0,0,20386799,,
Cameroon,2020-02-18,1.0,0,20386799,,
Cameroon,2020-02-19,1.0,0,20386799,,
Cameroon,2020-02-20,1.0,0,20386799,,
Cameroon,2020-02-21,1.0,0,20386799,,
Cameroon,2020-02-22,1.0,0,20386799,,
Cameroon,2020-02-23,1.0,0,20386799,,
Cameroon,2020-02-24,0.0,0,20386799,,
Cameroon,2020-02-25,0.0,0,20386799,,
Cameroon,2020-02-26,0.0,0,20386799,,
Cameroon,2020-02-27,1.0,0,20386799,,
Cameroon,2020-02-28,1.0,0,20386799,,
Cameroon,2020-02-29,0.0,0,20386799,,
Cameroon,2020-03-01,0.0,0,20386799,,1.0
Cameroon,2020-03-02,0.0,0,20386799,,0.0
Cameroon,2020-03-03,0.0,0,20386799,,1.0
Cameroon,2020-03-04,0.0,0,20386799,,1.0
Cameroon,2020-03-05,0.0,0,20386799,,1.0
Cameroon,2020-03-06,0.0,0,20386799,,1.0
Cameroon,2020-03-07,0.0,0,20386799,,1.0
Cameroon,2020-03-08,-1.0,0,20386799,,1.0
Cameroon,2020-03-09,-1.0,0,20386799,,1.0
Cameroon,2020-03-10,-1.0,0,20386799,,0.0
Cameroon,2020-03-11,0.0,0,20386799,,0.0
Cameroon,2020-03-12,0.0,0,20386799,,0.0
Cameroon,2020-03-13,-1.0,0,20386799,,1.0
Cameroon,2020-03-14,-1.0,0,20386799,,1.0
Cameroon,2020-03-15,0.0,0,20386799,,0.0
Cameroon,2020-03-16,-1.0,0,20386799,,0.0
Cameroon,2020-03-17,-1.0,0,20386799,,0.0
Cameroon,2020-03-18,4.0,0,20386799,,0.0
Cameroon,2020-03-19,5.0,0,20386799,,0.0
Cameroon,2020-03-20,7.0,0,20386799,,0.0
Cameroon,2020-03-21,7.0,0,20386799,,0.0
Cameroon,2020-03-22,8.0,0,20386799,,0.0
Cameroon,2020-03-23,7.0,0,20386799,,-1.0
Cameroon,2020-03-24,10.0,0,20386799,,-1.0
Cameroon,2020-03-25,8.0,1,20386799,inf,-1.0
Cameroon,2020-03-26,9.0,1,20386799,0.0,0.0
Cameroon,2020-03-27,10.0,2,20386799,1.0,0.0
Cameroon,2020-03-28,9.0,2,20386799,0.0,-1.0
Cameroon,2020-03-29,9.0,6,20386799,2.0,-1.0
Cameroon,2020-03-30,8.0,6,20386799,0.0,0.0
Cameroon,2020-03-31,9.0,6,20386799,0.0,-1.0
Cameroon,2020-04-01,11.0,6,20386799,0.0,-1.0
Cameroon,2020-04-02,11.0,7,20386799,0.16666666666666674,4.0
Cameroon,2020-04-03,12.0,8,20386799,0.1428571428571428,5.0
Cameroon,2020-04-04,11.0,9,20386799,0.125,7.0
Cameroon,2020-04-05,10.0,9,20386799,0.0,7.0
Cameroon,2020-04-06,10.0,9,20386799,0.0,8.0
Cameroon,2020-04-07,10.0,9,20386799,0.0,7.0
Cameroon,2020-04-08,12.0,10,20386799,0.11111111111111116,10.0
Cameroon,2020-04-09,12.0,10,20386799,0.0,8.0
Cameroon,2020-04-10,17.0,12,20386799,0.19999999999999996,9.0
Cameroon,2020-04-11,14.0,12,20386799,0.0,10.0
Cameroon,2020-04-12,11.0,12,20386799,0.0,9.0
Cameroon,2020-04-13,11.0,12,20386799,0.0,9.0
Cameroon,2020-04-14,12.0,14,20386799,0.16666666666666674,8.0
Cameroon,2020-04-15,12.0,17,20386799,0.2142857142857142,9.0
Cameroon,2020-04-16,12.0,22,20386799,0.2941176470588236,11.0
Cameroon,2020-04-17,12.0,22,20386799,0.0,11.0
Cameroon,2020-04-18,11.0,22,20386799,0.0,12.0
Cameroon,2020-04-19,10.0,42,20386799,0.9090909090909092,11.0
Cameroon,2020-04-20,10.0,42,20386799,0.0,10.0
Cameroon,2020-04-21,9.0,43,20386799,0.023809523809523725,10.0
Cameroon,2020-04-22,12.0,43,20386799,0.0,10.0
Cameroon,2020-04-23,13.0,43,20386799,0.0,12.0
Cameroon,2020-04-24,13.0,43,20386799,0.0,12.0
Cameroon,2020-04-25,12.0,53,20386799,0.2325581395348837,17.0
Cameroon,2020-04-26,10.0,56,20386799,0.05660377358490565,14.0
Cameroon,2020-04-27,11.0,58,20386799,0.03571428571428581,11.0
Cameroon,2020-04-28,10.0,58,20386799,0.0,11.0
Cameroon,2020-04-29,12.0,61,20386799,0.051724137931034475,12.0
Cameroon,2020-04-30,9.0,61,20386799,0.0,12.0
Cameroon,2020-05-01,12.0,61,20386799,0.0,12.0
Cameroon,2020-05-02,10.0,64,20386799,0.049180327868852514,12.0
Colombia,2020-02-15,1.0,0,47907800,,
Colombia,2020-02-16,2.0,0,47907800,,
Colombia,2020-02-17,-1.0,0,47907800,,
Colombia,2020-02-18,-1.0,0,47907800,,
Colombia,2020-02-19,-2.0,0,47907800,,
Colombia,2020-02-20,-1.0,0,47907800,,
Colombia,2020-02-21,-1.0,0,47907800,,
Colombia,2020-02-22,0.0,0,47907800,,
Colombia,2020-02-23,2.0,0,47907800,,
Colombia,2020-02-24,0.0,0,47907800,,
Colombia,2020-02-25,0.0,0,47907800,,
Colombia,2020-02-26,-2.0,0,47907800,,
Colombia,2020-02-27,-2.0,0,47907800,,
Colombia,2020-02-28,-3.0,0,47907800,,
Colombia,2020-02-29,-1.0,0,47907800,,
Colombia,2020-03-01,1.0,0,47907800,,1.0
Colombia,2020-03-02,-2.0,0,47907800,,2.0
Colombia,2020-03-03,-2.0,0,47907800,,-1.0
Colombia,2020-03-04,-2.0,0,47907800,,-1.0
Colombia,2020-03-05,-2.0,0,47907800,,-2.0
Colombia,2020-03-06,-3.0,0,47907800,,-1.0
Colombia,2020-03-07,0.0,0,47907800,,-1.0
Colombia,2020-03-08,1.0,0,47907800,,0.0
Colombia,2020-03-09,-1.0,0,47907800,,2.0
Colombia,2020-03-10,-1.0,0,47907800,,0.0
Colombia,2020-03-11,-2.0,0,47907800,,0.0
Colombia,2020-03-12,-1.0,0,47907800,,-2.0
Colombia,2020-03-13,-1.0,0,47907800,,-2.0
Colombia,2020-03-14,1.0,0,47907800,,-3.0
Colombia,2020-03-15,4.0,0,47907800,,-1.0
Colombia,2020-03-16,5.0,0,47907800,,1.0
Colombia,2020-03-17,9.0,0,47907800,,-2.0
Colombia,2020-03-18,11.0,0,47907800,,-2.0
Colombia,2020-03-19,11.0,0,47907800,,-2.0
Colombia,2020-03-20,25.0,0,47907800,,-2.0
Colombia,2020-03-21,30.0,0,47907800,,-3.0
Colombia,2020-03-22,25.0,2,47907800,inf,0.0
Colombia,2020-03-23,37.0,3,47907800,0.5,1.0
Colombia,2020-03-24,28.0,3,47907800,0.0,-1.0
Colombia,2020-03-25,35.0,4,47907800,0.33333333333333326,-1.0
Colombia,2020-03-26,35.0,6,47907800,0.5,-2.0
Colombia,2020-03-27,38.0,6,47907800,0.0,-1.0
Colombia,2020-03-28,31.0,6,47907800,0.0,-1.0
Colombia,2020-03-29,26.0,10,47907800,0.6666666666666667,1.0
Colombia,2020-03-30,34.0,12,47907800,0.19999999999999996,4.0
Colombia,2020-03-31,34.0,16,47907800,0.33333333333333326,5.0
Colombia,2020-04-01,33.0,17,47907800,0.0625,9.0
Colombia,2020-04-02,34.0,19,47907800,0.11764705882352944,11.0
Colombia,2020-04-03,36.0,25,47907800,0.3157894736842106,11.0
Colombia,2020-04-04,31.0,32,47907800,0.28,25.0
Colombia,2020-04-05,26.0,35,47907800,0.09375,30.0
Colombia,2020-04-06,34.0,46,47907800,0.3142857142857143,25.0
Colombia,2020-04-07,33.0,50,47907800,0.08695652173913038,37.0
Colombia,2020-04-08,32.0,54,47907800,0.08000000000000007,28.0
